,title,releaseyear,count,avg,std,idxstart,idxstop
802,The Emperor and the Assassin,1999,2662,3.5679939894815926,1.0069616967475432,5331999,5334660
15256,Play It to the Bone,2000,2660,2.7954887218045115,1.0106102274505684,86377172,86379831
9008,Up at the Villa,2000,2659,2.945844302369312,0.9469178797853764,51422740,51425398
13344,"Elvira, Mistress of the Dark",1988,2658,2.7573363431151243,1.2544101197070066,75367113,75369770
16283,The Statement,2003,2657,3.0971019947308998,0.9163236928256616,92496987,92499643
9866,Shocker,1989,2656,2.748117469879518,1.1049059865947308,55642811,55645466
12194,The Land Before Time IX: Journey to Big Water,2002,2655,3.8873822975517887,1.0439183224841269,68752570,68755224
12469,Ghost Story,1981,2653,3.2076894082171132,1.0452562120551805,70185290,70187942
6143,SpongeBob SquarePants: SpongeBob Goes Prehistoric,1999,2649,4.012457531143828,1.0492926488084402,35581766,35584414
388,The Cat Returns,2002,2647,3.9697771061579146,0.9944276494627984,2602611,2605257
5193,Life With Father,1947,2645,3.691493383742911,0.9734196345502129,29874083,29876727
16750,I Dreamed of Africa,2000,2644,3.03819969742814,1.1034161351832146,95032259,95034902
8135,The Brave Little Toaster,1987,2642,3.601059803179409,1.050848947123762,47437731,47440372
4162,Prime Suspect 3,1993,2637,4.255593477436482,0.8991062844907151,23865561,23868197
1356,Body Shots,1999,2635,2.7388994307400383,1.0702750729701724,8526576,8529210
8539,Tokyo Godfathers,2003,2634,3.6780561883067584,1.0429267211391011,49315619,49318252
16642,The Stunt Man,1980,2632,3.1580547112462005,1.1409497923298912,94439374,94442005
4292,Friends and Family,2001,2632,3.157294832826748,1.1483568178744403,24546621,24549252
8319,The Big Heat,1953,2631,3.5066514633219312,0.9921075086787924,48278876,48281506
15346,The Twilight Zone: Vol. 29,2000,2630,4.122813688212927,0.981449842928948,86728167,86730796
14214,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,1999,2630,3.480608365019012,1.061334088844297,80027980,80030609
4889,Dawson's Creek: Season 5,2001,2629,3.9296310384176487,1.2936897706014638,28113328,28115956
6673,Between Your Legs,1999,2629,2.8645872955496388,1.086203300584173,38417903,38420531
1469,Prince of Darkness,1987,2629,3.2343096234309625,1.1182747117374932,9203796,9206424
11742,Bright Young Things,2004,2628,2.62937595129376,1.0160455802855022,66322011,66324638
13843,Sweet Smell of Success,1957,2628,3.673896499238965,1.015393187718465,78045136,78047763
16435,The Twilight Zone: Vol. 15,1963,2626,4.003808073115004,1.0508694980492372,93248581,93251206
4819,Behind the Sun,2001,2625,3.313904761904762,1.0549371411994586,27586728,27589352
11281,Fire Birds,1990,2625,3.1394285714285712,1.0218506354103007,63832999,63835623
8512,Stalingrad,1993,2625,3.579428571428572,1.0020339587168534,49259193,49261817
17202,The Three Stooges: Dizzy Doctors,1937,2624,3.4405487804878048,1.31546929076187,97409249,97411872
2259,Spencer's Mountain,1963,2624,3.848323170731707,0.95109705229159,13395509,13398132
11455,White Fang 2: Myth of the White Wolf,1994,2624,3.109756097560976,1.098153634026785,64940507,64943130
2734,Burnt Money,2000,2624,3.408917682926829,1.1184142135094657,15648694,15651317
9478,High Spirits,1988,2621,3.487981686379245,1.0355879291829442,53503587,53506207
9113,Dark Passage,1947,2620,3.804961832061069,0.8774824102069498,51927473,51930092
6718,The Love Letter,1999,2619,2.9686903398243603,0.9631294860891052,38749019,38751637
17178,The Twilight Zone: Vol. 17,1964,2619,4.032836960672012,1.0234322277384351,97137970,97140588
7337,Robin and Marian,1976,2619,3.0305460099274533,0.9858789770894282,42346000,42348618
8340,Aimee and Jaguar,2000,2617,3.6442491402369126,1.0365494825574184,48307773,48310389
16433,Plan 9 from Outer Space,1958,2616,2.8818807339449535,1.2707755383843506,93227766,93230381
7222,The Twilight Zone: Vol. 31,1963,2616,4.110091743119266,1.0000561104253611,41622808,41625423
9563,Surviving the Game,1994,2615,3.1521988527724667,1.0612999094235662,53995328,53997942
293,Kull the Conqueror,1997,2615,2.7747609942638625,1.098988623463181,1904401,1907015
1989,Batman Beyond: The Movie,1999,2614,3.7268553940321354,1.0682477753859545,11662762,11665375
16896,Abbott & Costello Meet Frankenstein,1948,2614,3.583397092578424,1.0385307278149634,95858675,95861288
2695,Butterflies Are Free,1972,2614,3.30451415455241,0.9759163259221212,15434186,15436799
8698,Switching Goals,1999,2613,2.9697665518561043,1.2894537565489053,50205262,50207874
2524,Lady and the Tramp,1955,2612,3.7664624808575806,0.9222330648635892,14352194,14354805
13316,Persona,1967,2611,3.7924166985829184,1.146738644011051,75174788,75177398
4760,Ghost Dad,1990,2611,2.8157793948678664,1.2644249852971423,27454453,27457063
9693,The Beverly Hillbillies,1993,2610,3.303448275862069,1.0967854398032737,54959154,54961763
9951,Lain #2: Knights,1998,2609,3.8420850900728247,1.2142849535007012,56002044,56004652
7979,Fanny and Alexander (Theatrical Version),1982,2609,3.9570716749712536,1.0257684211421638,46510239,46512847
6046,The Vicar of Dibley: Series 1,1994,2608,4.031825153374233,1.0832591332625614,34851392,34853999
12946,Wild America,1997,2608,3.6008435582822087,1.1237600774730825,72880996,72883603
15195,The Three Stooges: Curly Classics,1945,2604,3.7492319508448535,1.1886638873692703,86173393,86175996
9486,The Taming of the Shrew,1967,2604,3.697004608294931,0.9969108653256132,53512627,53515230
14773,The Taste of Others,1999,2604,3.0579877112135176,1.10512071884858,83451733,83454336
10146,Mighty Quinn,1989,2603,3.212063004225893,0.9483271199425236,57397481,57400083
14650,Two Girls and a Guy,1998,2603,2.723780253553592,1.063919139224371,82873078,82875680
9247,The Three Stooges: Spook Louder,1943,2598,3.4403387220939186,1.314374326389132,52587468,52590065
8710,Duel,1970,2597,3.6114747785906816,0.9651170523613012,50229057,50231653
3089,Glitter,2001,2596,1.9664869029275809,1.1608144224983763,17447750,17450345
13306,All in the Family: Season 1,1971,2595,3.6917148362235066,1.2204695815981963,75143346,75145940
3328,Monkey Business,1952,2595,3.363776493256262,0.995286577830754,19371641,19374235
1089,The Hard Way,1991,2594,2.9672320740169624,0.9473850563446392,6829597,6832190
6291,Withnail and I,1987,2593,3.365985345160046,1.2577074233550831,36451380,36453972
8985,Baseball,1994,2593,4.098727342846123,1.0963470179361647,51359023,51361615
4401,Die Mommie Die,2003,2592,2.939814814814815,1.172046312352477,25349507,25352098
1826,The NeverEnding Story 2: The Next Chapter,1989,2590,2.9772200772200774,1.1663982750853166,11139225,11141814
6338,An Affair of Love,1999,2589,3.134801081498648,1.109312110046552,36711661,36714249
7521,Blind Horizon,2003,2588,2.8021638330757344,0.8677432317689521,43340028,43342615
8490,Walking and Talking,1996,2588,3.1580370942812985,1.0785177210724408,49136276,49138863
5275,I Love Lucy: Season 3,1953,2588,4.094281298299846,1.1368826115037478,30210841,30213428
702,Samurai Trilogy 3: Duel at Ganryu Island,1956,2587,3.8345574023965994,1.1951439187637931,4804304,4806890
8686,Outlaw Star: Vol. 1,2000,2587,3.9524545805952833,1.1941669715166778,50115629,50118215
15789,"Heaven Knows, Mr. Allison",1957,2587,3.7788944723618085,0.8809120528823497,89514977,89517563
9762,The Rules of the Game,1939,2587,3.857363741785852,1.0890691423053347,55141460,55144046
2869,The Mechanic,1972,2585,3.56247582205029,0.9599645695305208,16370853,16373437
840,Into the Sun,2004,2584,2.9098297213622293,1.0597458522281569,5454426,5457009
12673,Northern Exposure: Season 3,1991,2583,4.125435540069686,0.9958020451530608,70938102,70940684
11834,For Keeps,1988,2582,3.5557707203718047,0.9893838141131822,66612633,66615214
6737,Talk Radio,1988,2582,3.3299767621998453,0.9750687275635488,38839177,38841758
14691,When a Stranger Calls,1979,2581,3.3188686555598603,1.0045558939944277,82992756,82995336
3451,A Man Called Horse,1970,2580,3.5988372093023258,0.9437260211293068,20078050,20080629
6481,Bubblegum Crisis Tokyo 2040,1998,2579,3.3222179139201238,1.3225805954199168,37529625,37532203
4545,Victory,1981,2578,3.446082234290148,0.9666682020955896,26445529,26448106
9376,Inu-Yasha: The Movie: Affections Touching Across Time,2001,2578,4.182699767261443,1.1104532600841868,53127187,53129764
1699,The Lavender Hill Mob,1951,2577,3.7660069848661233,0.9372849046998984,10411098,10413674
9680,Alice,1990,2571,3.248152469856087,1.0608991886049584,54889679,54892249
6876,Krippendorf's Tribe,1998,2570,2.7801556420233458,1.059106873158545,39752139,39754708
48,George Carlin: Complaints and Grievances,2001,2570,3.909727626459144,1.0653832925543274,153147,155716
8579,Saved by the Bell: Season 2,1989,2568,3.5946261682242997,1.3509840997657585,49550396,49552963
2791,Dawn of the Dead: European Version,1978,2567,3.935722633424231,1.1123828003668546,15993847,15996413
12626,Dora the Explorer: Pirate Adventure,2003,2567,3.8881963381379037,1.0453138698496405,70704119,70706685
1628,Brother,2000,2567,3.1706271912738604,1.1497302897120858,10015584,10018150
10845,The Sleeping Dictionary,2001,2565,3.341130604288499,1.0482531131269472,61544682,61547246
10844,Battlestar Galactica: Complete Epic Series,1978,2565,3.8284600389863552,1.0593540304607378,61542117,61544681
12692,Blame It on Rio,1984,2564,3.0074102964118565,0.9784852513140244,71047510,71050073
8223,My So-Called Life,1994,2564,4.317082683307333,0.9510671767833933,47809557,47812120
16614,Mystery Science Theater 3000: Space Mutiny,1997,2564,3.820592823712949,1.16425451346215,94387758,94390321
7122,Ali G Indahouse,2002,2563,2.9535700351150997,1.2293514739486369,41301237,41303799
17122,11:14,2005,2563,3.2251268045259462,1.008179933688607,96902953,96905515
10259,House of Cards Trilogy I: House of Cards,1990,2563,4.02497073741709,1.0652533403872189,58025357,58027919
11496,Viva La Bam: Season 1,2003,2563,3.7378072571205623,1.3795516974681057,65033840,65036402
15046,Noises Off!,1992,2562,3.5679156908665104,1.1264131847067471,85191995,85194556
11733,Quicksilver,1986,2562,3.0975800156128024,0.9091444958440308,66224274,66226835
14306,The Twilight Zone: Vol. 11,1963,2561,4.1518937914877005,0.9493032268982796,80508828,80511388
894,Melvin and Howard,1980,2559,3.0242282141461514,0.9857321039032209,5732391,5734949
5873,The Odessa File,1974,2559,3.5677999218444705,0.8756143856673697,33821868,33824426
9175,Return from Witch Mountain,1978,2558,3.677873338545739,0.9679313906866028,52104785,52107342
7478,V: The Complete TV Series,1983,2557,3.8811106765741097,1.0715245674195732,42886203,42888759
3484,NASCAR: The IMAX Experience,2004,2557,3.5819319515056707,1.089661526950555,20337667,20340223
6036,Dracula: Dead and Loving It,1995,2557,3.3277278060226827,1.154367012044046,34837514,34840070
10234,Dark Water,2002,2556,2.674491392801252,1.1043336243356348,57810368,57812923
7124,Scooby-Doo Where Are You?: Seasons 1 & 2,1969,2556,3.960485133020344,1.114179663145246,41304058,41306613
3126,Ernest Goes to Camp,1987,2555,2.801956947162427,1.2722832173814924,17768263,17770817
14492,Little House on the Prairie: Season 2,1975,2555,3.9886497064579256,1.2128907813768053,82367888,82370442
14012,Xena: Warrior Princess: Season 1,1995,2554,3.7529365700861392,1.2485077977784864,78638941,78641494
12333,The Inn of the Sixth Happiness,1958,2552,3.8738244514106586,0.956206313845102,69645870,69648421
9497,Lockdown,2003,2552,3.261363636363636,1.0767328481983285,53628579,53631130
15425,Death Warrant,1990,2551,3.333986671893375,1.0664777983500258,87194043,87196593
1764,The Land Before Time X: The Great Longneck Migration,2003,2551,3.833006664053313,1.0545417703013726,10810314,10812864
17491,Pirates of the Caribbean: The Curse of the Black Pearl: Bonus Material,2003,2551,3.6730693845550766,1.2429873643342175,99103935,99106485
12131,The Old Man and the Sea,1958,2551,3.694629557036457,1.0093868383664533,68269690,68272240
8530,The War Room,1993,2551,3.650333202665621,0.974809576792596,49297174,49299724
3677,Bionicle: Mask of Light: The Movie,2003,2549,3.4480188309140836,1.0507637930954754,21409637,21412185
8938,Lain #3: Deus,1999,2549,3.8528834837191055,1.2299121585583184,51152549,51155097
9645,Dead Birds,2005,2549,2.761867398979992,1.0383870899620171,54449989,54452537
17419,Love's Enduring Promise,2004,2548,3.622841444270016,1.169092858346927,98764785,98767332
4844,Kandahar,2001,2547,3.3027090694935217,1.0253196820986223,27790805,27793351
6674,Twin Warriors,1984,2546,3.652788688138256,1.1191865944843409,38420532,38423077
7082,The Birth of a Nation,1915,2546,2.9430479183032205,1.1756133509970046,41120271,41122816
6597,Pee-Wee's Playhouse: Vol. 1,1986,2545,3.8652259332023577,1.217548907387911,38099245,38101789
11413,Microcosmos,1996,2545,3.9005893909626717,1.005261036174247,64760535,64763079
16798,Hellraiser V: Inferno,2000,2543,3.179315768777035,1.2272678589998367,95195604,95198146
3936,Dark Victory,1939,2540,3.694488188976378,1.0115324841031714,22711639,22714178
17735,Onegin,1999,2537,3.022073314938904,1.067446400915162,100358570,100361106
303,Spider-Man: The New Animated Series: Season 1,2003,2536,3.6652208201892735,1.1685232389949511,2002757,2005292
1520,Double Team,1997,2534,2.4265982636148378,1.2135526581395182,9400020,9402553
11532,The Twilight Zone: Vol. 14,1963,2534,4.093528018942384,1.024720852417431,65286068,65288601
2287,The Twilight Zone: Vol. 13,1961,2533,4.183971575207264,0.9387624140836154,13510082,13512614
4464,A Very Brady Sequel,1996,2532,2.8854660347551344,1.1476304921344214,25910985,25913516
2723,VeggieTales: Bible Heroes: Stand Up! Stand Tall! Stand Strong!,2003,2531,3.6681153694192017,1.394975590676206,15537718,15540248
5470,A Star Is Born,1937,2531,3.307388384037929,1.0368271810698118,31315034,31317564
5898,The Dukes of Hazzard: Season 1,1979,2528,3.8037974683544302,1.168664502102551,33977221,33979748
7388,Friendly Persuasion,1956,2528,3.740506329113924,1.012143856706547,42460115,42462642
17085,The Adventures of Ichabod and Mr. Toad,1949,2527,3.6280174119509305,1.012845155761929,96654191,96656717
1153,The Twilight Zone: Vol. 38,1962,2526,4.180522565320665,0.9624135235265228,7217413,7219938
9451,That Obscure Object of Desire,1977,2525,3.59009900990099,1.0673836756242427,53350861,53353385
4952,The Thrill of It All!,1963,2524,3.748019017432647,0.9995522165213576,28402062,28404585
17370,Ginger Snaps 2: Unleashed,2004,2524,3.287242472266244,1.0687072495610068,98085736,98088259
11102,Coral Reef Adventure,2003,2523,3.630994847403884,1.0107343415598822,62804239,62806761
3278,Death Wish 2,1982,2523,3.4970273483947683,1.0191833606359992,19117942,19120464
5737,"They Shoot Horses, Don't They?",1969,2522,3.6435368754956383,0.970324890420778,32871068,32873589
11397,The Son's Room,2001,2522,3.323156225218081,1.0125359523966655,64743748,64746269
11917,Samurai Jack: Season 1,2001,2522,4.012291831879462,1.1289954959967126,67102289,67104810
6878,Goin' South,1978,2521,3.053550178500595,1.0286978412887442,39754919,39757439
17432,Return of the Living Dead 3,1993,2520,2.7996031746031744,1.2159325252750122,98842983,98845502
1367,Futurama: Monster Robot Maniac Fun Collection,1999,2520,4.301984126984127,1.0155907811065843,8559082,8561601
6461,The Comancheros,1961,2517,3.8228049264998014,0.9880033274122694,37341291,37343807
5865,Little House on the Prairie: Season 4,1977,2516,4.033783783783784,1.1638651237933468,33806470,33808985
13940,Supernova,2000,2513,2.8141663350577004,1.0242222945162542,78286980,78289492
6925,True Stories: Talking Heads,1986,2510,3.4888446215139437,1.105435258762671,40017960,40020469
5618,Pelle the Conqueror,1987,2509,3.747708250298924,0.9839888649091172,32237571,32240079
14765,Focus,2001,2506,3.325618515562649,0.9568285460002188,83447148,83449653
17394,From Dusk Till Dawn 3: The Hangman's Daughter,1999,2505,2.7880239520958083,1.15270067655298,98582407,98584911
12864,The Twilight Zone: Vol. 33,1968,2505,4.026746506986028,1.0567165626719042,72391825,72394329
16697,Km. 0 (Kilometer Zero),2001,2504,3.58905750798722,1.0422657825857382,94916677,94919180
2955,The Titanic,1996,2504,4.123402555910543,0.9485293413654462,16850398,16852901
13933,George Washington,2000,2503,3.263683579704354,1.1689088576348037,78277777,78280279
5122,Carousel,1956,2503,3.499800239712345,1.056485005746462,29472687,29475189
12053,Hombre,1967,2502,3.6091127098321354,0.9077585976178312,67903552,67906053
3841,Dance with Me,1998,2498,3.3975180144115287,1.0797400221757696,22311863,22314360
11623,Three's Company: Season 1,1977,2495,3.5579158316633266,1.2590961484938965,65641098,65643592
5142,The Women of Brewster Place,1989,2495,3.847695390781563,1.0627834759876833,29553816,29556310
14836,Mona Lisa,1986,2495,3.4757515030060118,0.978380111028458,83845071,83847565
1427,Tart,2001,2494,2.40056134723336,1.043719371262134,8760422,8762915
12216,Scooby-Doo and the Cyber Chase,2001,2494,3.7862870890136326,1.0833527472608824,68882211,68884704
3450,Young Sherlock Holmes,1985,2493,3.501002807862013,0.9511214258436694,20075557,20078049
