,title,releaseyear,idx,count,avg,std
1510,Incident at Oglala: The Leonard Peltier Story,1991,9391572,791,3.5486725663716814,1.0546843951839882
1511,The Wiggles: Wiggly Playtime,2004,9392363,356,3.4775280898876404,1.2573606035713085
1512,DiG!,2004,9392719,3250,3.7575384615384615,1.0479195958135055
1513,Pendulum,2001,9395969,123,2.3821138211382116,0.958660355966418
1514,Rory O'Shea Was Here,2004,9396092,2069,3.668922184630256,0.9091691500956294
1515,The Flowers of St. Francis,1950,9398161,74,3.2567567567567566,1.2087609337196412
1516,Bush Family Fortunes: The Best Democracy Money Can Buy,2004,9398235,1457,3.416609471516815,1.2791871912025945
1517,Laadla,1994,9399692,75,2.453333333333333,1.1230118234264301
1518,Mixing Nia,2000,9399767,148,2.8445945945945947,1.0048049282097324
1519,Teletubbies: Here Come the Teletubbies,1998,9399915,105,2.8380952380952382,1.346061694785124
1520,Double Team,1997,9400020,2534,2.426598263614838,1.2135526581395182
1521,Ship of Fools,1965,9402554,479,3.419624217118998,1.0465726271012752
1522,She's All That,1999,9403033,26208,3.3863324175824174,0.9828618466728023
1523,JFK: A Presidency Revealed,2003,9429241,129,3.5348837209302326,1.2075120916974111
1524,Jane Eyre,1996,9429370,4249,3.7524123323134857,0.9453827761577962
1525,The King and I (Animated),1999,9433619,1071,3.15406162464986,1.1769573489487286
1526,Million Dollar Baby,2004,9434690,102861,4.164853540214464,0.9124132928238734
1527,The Baby,1973,9537551,145,2.503448275862069,1.2155551473668855
1528,Intimate Betrayal,1999,9537696,218,2.958715596330275,1.0462436968713327
1529,The Fisher King,1991,9537914,20409,3.629967171345975,0.9716323301421435
1530,Traffic,2000,9558323,92294,3.693251999046525,0.9882764442721624
1531,Luminous Motion,1998,9650617,150,2.48,1.1118752927674338
1532,The Bat / House on Haunted Hill,1958,9650767,806,3.424317617866005,1.0630749063161027
1533,Gabbeh,1997,9651573,69,3.3043478260869565,1.2075168895039536
1534,Flatliners,1990,9651642,51622,3.3608732710859712,0.9003924240238466
1535,The Twilight Zone: Vol. 7,1961,9703264,2672,4.107035928143713,0.988214178294474
1536,Happy Go Lovely,1951,9705936,134,2.8955223880597014,0.8999888615929155
1537,Geronimo: An American Legend,1993,9706070,1925,3.3527272727272726,0.9467643275142981
1538,"It's the Pied Piper, Charlie Brown",2000,9707995,1186,3.2048903878583475,1.1962602052690312
1539,Campion: Dancers in Mourning,1990,9709181,270,3.7444444444444445,1.1375195019356594
1540,The Purple Rose of Cairo,1985,9709451,6690,3.530642750373692,0.9782552294250044
1541,"He Said, She Said",1991,9716141,4446,3.072649572649573,0.9475130442207924
1542,Ocean Oasis: IMAX,2000,9720587,404,3.3415841584158414,1.0564059494560194
1543,Oliver!,1968,9720991,9632,3.708264119601329,0.9864226837272819
1544,Parental Guidance,2002,9730623,78,1.9102564102564104,1.1230213076031563
1545,Two Brothers and a Bride,2004,9730701,782,2.635549872122762,1.0309356324248904
1546,Mickey,2004,9731483,2252,3.464476021314387,1.003581083857292
1547,Anne of Green Gables: The Sequel,1987,9733735,701,4.462196861626248,0.8413766797982147
1548,Shriek If You Know What I Did Last Friday the 13th,2000,9734436,1297,2.4841942945258286,1.1955732997452828
1549,Cowboys and Angels,2000,9735733,313,2.670926517571885,1.050034886549461
1550,The Chinese Feast,1995,9736046,130,2.776923076923077,1.1385914686771452
1551,Look in My Shorts,2000,9736176,158,1.8164556962025316,0.9602123156235545
1552,"One, Two, Three",1961,9736334,757,3.430647291941876,1.1662407755978348
1553,McLibel,2005,9737091,92,3.1739130434782608,1.1093348541020065
1554,Tarzan and His Mate / Tarzan Finds a Son! (Double Feature),1934,9737183,446,3.632286995515695,1.0521119772632752
1555,It Happened to Jane,1959,9737629,392,3.6505102040816326,0.9808366612328098
1556,Rashomon,1950,9738021,15892,4.025862068965517,1.0138845649297146
1557,Harvard Man,2001,9753913,2046,2.3206256109481918,1.0523143045270327
1558,Robin Hood Gang (aka Angels in the Attic),1997,9755959,87,2.8045977011494254,1.1227949573793758
1559,The Girl Who Knew Too Much,1963,9756046,119,2.899159663865546,1.2119500085593242
1560,Mr. Show: Season 1,1995,9756165,6280,3.7455414012738855,1.2851042213575141
1561,Hide and Seek,1999,9762445,1174,3.336456558773424,1.1768999135634126
1562,Crest of the Stars,2000,9763619,240,3.9291666666666667,1.1213753336367305
1563,Nightstalker,2002,9763859,470,1.9425531914893617,1.0370261657486088
1564,Children of the Corn 666: Isaac's Return,1999,9764329,937,3.0362860192102454,1.36692375427331
1565,Casablanca: Bonus Material,1942,9765266,202,3.608910891089109,1.130372672262655
1566,Before and After,1996,9765468,1579,3.240025332488917,0.868865594771434
1567,Jefferson Starship: The Definitive Concert,1983,9767047,90,2.1222222222222222,1.1138300067562452
1568,The French Chef with Julia Child,1962,9767137,161,3.770186335403727,1.2523193250873326
1569,In Good Company,2004,9767298,56213,3.471118780353299,0.8323887720895371
1570,The Big Bounce,2004,9823511,22909,2.7425902483740017,0.9742651908178994
1571,Initial D,1999,9846420,677,4.264401772525849,1.0310340156296187
1572,El Grito,2000,9847097,79,2.3164556962025316,1.0737878511619492
1573,Burden of Dreams,1982,9847176,564,3.8173758865248226,0.9658987990027704
1574,Sex Pistols: Never Mind the Bollocks,2002,9847740,435,3.8137931034482757,1.203364289135352
1575,Rudolph the Red Nosed Reindeer and the Island of Misfit Toys,2001,9848175,185,3.6,1.1680429462670987
1576,The Battle of Midway,1942,9848360,99,3.101010101010101,1.1325750537704873
1577,Straight Men and the Men Who Love Them,2004,9848459,227,2.066079295154185,1.0196501312646655
1578,JFK: Special Edition: Bonus Material,1991,9848686,436,3.591743119266055,1.099760477706039
1579,Twin Falls Idaho,1999,9849122,2198,3.4636032757051867,1.0485459974897964
1580,La Femme Musketeer,2003,9851320,178,2.6853932584269664,1.1572488260299985
1581,That Darn Cat,1965,9851498,1364,3.7675953079178885,0.9631508777706732
1582,Rosewood,1997,9852862,9225,3.7678048780487803,1.0023624153927173
1583,Yeh Dillagi,1994,9862087,185,2.918918918918919,1.0799994589182422
1584,Windwalker,1980,9862272,87,3.5172413793103448,1.192525273502799
1585,Doctor Who: Vengeance on Varos,1985,9862359,700,3.5014285714285713,1.2392385746489492
1586,Dressed to Kill,1980,9863059,4963,3.4326012492444087,0.9153365759788328
1587,Star Trek: The Next Generation: Season 6,1992,9868022,9068,4.295875606528452,0.96424647046795
1588,Swami,1977,9877090,105,3.038095238095238,1.286736806801346
1589,Jail Bait,1954,9877195,121,2.5785123966942147,1.2179922926902838
1590,The Rise and Fall of ECW,2004,9877316,1140,3.9192982456140353,1.2918691200467078
1591,Navy Seals,1990,9878456,7763,3.329125338142471,0.985799257113102
1592,Our Town,2003,9886219,228,3.087719298245614,1.2251845797837397
1593,The Right Stuff,1983,9886447,33906,3.987583318586681,0.8337568541628514
1594,Undercover Blues,1993,9920353,3290,3.4516717325227964,1.0891584835417014
1595,Tempted,2001,9923643,537,2.823091247672253,0.9880040905388674
1596,Profit: Season 1,1996,9924180,200,3.69,1.2425377257854184
1597,Weird Al Yankovic: The Ultimate Video Collection,2003,9924380,602,3.913621262458472,1.0810265713293086
1598,Love Jones,1997,9924982,4863,3.747892247583796,1.1390039603540396
1599,The Mummy an' the Armadillo,2005,9929845,106,2.1792452830188678,1.053271362222362
1600,Voodoo Academy,2000,9929951,442,2.090497737556561,1.159634138841959
1601,Millennium Actress,2002,9930393,3449,3.5421861409104087,1.124093902880343
1602,Iron Monkey,1993,9933842,11176,3.6243736578382246,1.0342696588595122
1603,Jane Doe,1995,9945018,89,2.3146067415730336,1.0871621197233154
1604,Bullets Over Broadway,1994,9945107,11868,3.463009774182676,1.0061640696515746
1605,The Tunnel,2001,9956975,200,3.92,0.9558242516278815
1606,Saikano,2004,9957175,183,3.710382513661202,1.1538727217743228
1607,Twin Dragons,1999,9957358,2725,3.2444036697247705,1.0716063832958809
1608,The Best of Friends: Vol. 1,1994,9960083,24118,4.010324239157476,1.2598139377805344
1609,La Ley De Herodes,2000,9984201,250,3.68,1.1178550889985697
1610,The Map of Sex and Love,2001,9984451,154,2.1363636363636362,1.0815343947324905
1611,Two Minute Warning,1976,9984605,613,2.903752039151713,0.9552135385648953
1612,Little Women,1949,9985218,5147,3.871381387215854,0.9405129949518941
1613,Michael Flatley: Gold,2000,9990365,191,3.261780104712042,1.2962107375937728
1614,Saturday Night Live: Christmas,1999,9990556,1233,3.6074614760746146,1.0479235848843098
1615,Peter Gabriel: Growing Up Live,2003,9991789,652,3.831288343558282,1.1547725174962993
1616,The Ladykillers,1955,9992441,4574,3.488850021862702,0.9895531437877361
1617,The Brain from Planet Arous,1958,9997015,247,2.935222672064777,1.0741036424049952
1618,Black Narcissus,1947,9997262,1235,3.6323886639676113,1.074965192334056
1619,The Phantom of Liberty,1974,9998497,390,3.7717948717948717,1.1307924876961784
1620,Pompatus of Love,1996,9998887,333,2.4834834834834836,1.0210386855917617
1621,Eve's Bayou,1997,9999220,6301,3.5307094112045707,0.9515569754358909
1622,Disturbing Behavior,1998,10005521,7070,3.104950495049505,1.007056203487913
1623,American Astronaut,2001,10012591,473,3.0739957716701904,1.367402243814175
1624,Cross of Iron,1977,10013064,1226,3.3841761827079937,1.0407884677199168
1625,7 Grand Masters,1978,10014290,147,3.435374149659864,1.0946252563543226
1626,Allan Quatermain and the Lost City of Gold,1987,10014437,1009,3.018830525272547,1.0453740753448943
1627,America's Most Haunted Town,2001,10015446,138,2.0579710144927534,0.953772949783936
1628,Brother,2000,10015584,2567,3.1706271912738604,1.1497302897120858
1629,The Beast Within,1982,10018151,237,2.8649789029535864,1.1131726144660172
1630,Campfire Tales,1997,10018388,349,3.0573065902578795,1.0196547932542785
1631,Book of Shadows: Blair Witch 2,2000,10018737,111,2.3873873873873874,1.2093566987062943
1632,Miss Spider's Sunny Patch Kids,2003,10018848,289,3.4048442906574397,1.1818014780579977
1633,Love & Sex,2000,10019137,2226,3.160377358490566,1.0719291128239439
1634,The Best of Designing Women,1986,10021363,1395,3.411469534050179,1.291221112874737
1635,The Thief,1997,10022758,2201,3.752839618355293,0.9027054979261191
1636,Dinner at Eight,1933,10024959,854,3.7318501170960188,1.0183294838717323
1637,The Wedding Banquet,1993,10025813,5017,3.8776161052421765,0.8903236258708819
1638,Ruthless People,1986,10030830,17205,3.475094449287998,0.9130325724954493
1639,Friends: Season 1,1994,10048035,26944,4.079461104513064,1.2379297547771746
1640,Max Ernst,1991,10074979,188,3.4148936170212765,1.1615248091623713
1641,Ed Sullivan: Muppets Magic,2003,10075167,529,3.6862003780718338,1.2403954357281721
1642,Miss Marple Mysteries: A Murder is Announced,1985,10075696,1129,4.053144375553587,0.9954775226990816
1643,A.I. Artificial Intelligence: Bonus Material,2001,10076825,801,2.8626716604244695,1.1829489182248965
1644,Solaris,2002,10077626,26444,2.499584026622296,1.1013013888421643
1645,Wind Named Amnesia,1993,10104070,292,3.0342465753424657,1.1902249330506376
1646,Super Speedway: IMAX,1997,10104362,994,3.3440643863179074,1.1732815165087884
1647,The Rescuers,1977,10105356,16113,3.812759883324024,0.8921239246885556
1648,The People vs. Larry Flynt,1996,10121469,26961,3.518712213938652,0.9142778965427694
1649,Killing Grounds,1995,10148430,108,2.435185185185185,1.219237376609355
1650,The Mark of Zorro,1920,10148538,3569,3.3950686466797424,1.0384797723848267
1651,Moon Over Parador,1988,10152107,782,3.074168797953964,0.9499617772083607
1652,A Slice of Terror,2005,10152889,212,1.8726415094339623,1.204475382461681
1653,Carolina Skeletons,1992,10153101,71,2.859154929577465,0.9684570950800611
1654,Scooby-Doo in Arabian Nights,1994,10153172,1124,3.4893238434163703,1.3086326725395088
1655,Santana: Sacred Fire: Live in Mexico,1995,10154296,149,3.5436241610738257,1.1613647461113163
1656,September,1987,10154445,856,3.110981308411215,1.1389743581115737
1657,Rikyu,1990,10155301,165,3.084848484848485,1.124956891327925
1658,My Sex Life,1996,10155466,225,2.2533333333333334,1.1480611675535604
1659,Homeward Bound: The Incredible Journey,1993,10155691,20127,3.6820688627217173,1.0015776954831046
1660,Mo' Better Blues,1990,10175818,5206,3.3079139454475603,1.0398711046199447
1661,Crocodile Dundee 2,1988,10181024,14763,2.8787509313825104,1.0742584911352782
1662,Prisoner of Paradise,2002,10195787,130,3.3846153846153846,1.0769230769230769
1663,Puppet Master: The Legacy,2003,10195917,168,2.732142857142857,1.2558113213496411
1664,A Family Thing,1995,10196085,2124,3.611111111111111,0.8858528660404184
1665,Bizet's Carmen,1984,10198209,588,3.5153061224489797,1.1568064214747584
1666,Billy Jack Goes to Washington,1977,10198797,232,2.685344827586207,1.256071757665254
1667,The Cell,2000,10199029,26899,2.9731216773857763,1.04085056622639
1668,Sarafina!,1992,10225928,1576,3.427030456852792,1.1359404583694979
1669,Gulda: Mozart Concertos,1999,10227504,72,3.0833333333333335,1.3819269959814167
1670,Bounce,2000,10227576,18433,3.152606737915695,0.9655745703298306
1671,Oh God!,1977,10246009,10252,3.3503706593835347,0.9327498578174749
1672,Spartacus,1960,10256261,21891,3.8541409711753687,0.9079731016408575
1673,All Quiet on the Western Front,1979,10278152,484,3.353305785123967,1.0108754804989437
1674,Spitfire Grill,1996,10278636,8501,3.6840371720974003,0.9696805758983875
1675,McMillan and Wife: Season 1,1971,10287137,125,3.024,1.2228753002657302
1676,Producing Adults,2004,10287262,198,3.0707070707070705,1.1481432111824503
1677,The Pilot's Wife,2002,10287460,2385,3.0960167714884697,0.9228095281775309
1678,Jumanji,1995,10289845,27648,3.5178674768518516,0.9895865034019983
1679,Meet Wally Sparks,1997,10317493,693,2.942279942279942,1.164463719591191
1680,Dr. Wayne Dyer: How to Get What You Really Want & Improve Your Life,2000,10318186,476,3.504201680672269,1.2169941589236648
1681,Power,1986,10318662,622,2.805466237942122,1.0091712995733833
1682,Kickboxer 3 / Kickboxer 4: Double Feature,1992,10319284,81,2.691358024691358,1.2535576563302728
1683,Frank & Jesse,1994,10319365,393,3.0966921119592876,0.9654669660101597
1684,King Kong Lives,1986,10319758,302,2.8543046357615895,1.2549100967422575
1685,Chopper Chicks in Zombietown,1989,10320060,365,2.4356164383561643,1.1630580690827725
1686,Pumping Iron,1977,10320425,3034,3.430125247198418,1.131103752774502
1687,Helen of Troy,2003,10323459,1216,3.372532894736842,1.0498443645166695
1688,Drugstore Cowboy,1989,10324675,21063,3.60518444666002,0.9634815629473772
1689,Wrongfully Accused,1998,10345738,2741,3.303903684786574,1.1928046822759326
1690,MVP: Most Valuable Primate,2000,10348479,1185,3.0447257383966244,1.300642339154322
1691,"The Adventures of Priscilla, Queen of the Desert",1994,10349664,22417,3.747780702145693,1.058699036298521
1692,Apocalypse,1998,10372081,100,2.66,1.3131641176943571
1693,Dick Francis: The Racing Game,1979,10372181,112,2.5357142857142856,1.1411818077621756
1694,New Legend of Shaolin,1994,10372293,1625,3.539076923076923,1.1517928807892008
1695,Girls in Prison,1994,10373918,411,1.9318734793187349,0.9742330659126583
1696,The Rape of the Vampire,1967,10374329,214,1.8130841121495327,0.9631610837751794
1697,The Sandlot,1993,10374543,35537,3.9565523257449984,0.88873533066312
1698,Beauty and the Beast,1999,10410080,1018,3.7681728880157173,1.2580931721596318
1699,The Lavender Hill Mob,1951,10411098,2577,3.7660069848661233,0.9372849046998983
1700,Wheel of Time,2003,10413675,98,3.142857142857143,1.0690449676496976
1701,Everyday People,2004,10413773,365,3.032876712328767,0.9298777051010448
1702,Baby Genius: A Trip to the San Diego Zoo,2002,10414138,125,2.784,1.3058882034845096
1703,Who Killed the Red Baron?: Nova,2003,10414263,134,3.1492537313432836,1.0474379737028507
1704,Weezer: Video Capture Device,2004,10414397,273,3.652014652014652,1.1482450248740272
1705,Fear and Trembling,2004,10414670,282,3.3156028368794326,1.0051487090813174
1706,Husbands and Wives,1992,10414952,8179,3.495170558748013,1.0237764690584048
1707,Suraj Ka Satwan Ghoda,1993,10423131,92,3.130434782608696,1.3287571121683588
1708,Hilary Duff: Learning to Fly,2004,10423223,390,3.4923076923076923,1.3525634949567233
1709,Ultimate Bellydance Fitness Workout,2004,10423613,161,2.670807453416149,1.2095705182841596
1710,Brubaker,1980,10423774,6174,3.6132167152575314,0.8374883312005887
1711,The World of Apu,1959,10429948,752,4.142287234042553,1.015685012765365
1712,The Clan of the Cave Bear,1986,10430700,1787,2.8617795187465025,1.0780559149473066
1713,Lupin the 3rd: Farewell to Nostradamus,2005,10432487,68,2.8823529411764706,1.3882851436712877
1714,Unsolved History: Jack the Ripper,2004,10432555,129,3.2325581395348837,0.9685890634069628
1715,Little People: Fun to Learn Collection,2004,10432684,99,2.8686868686868685,1.330652339803124
1716,Lies,1999,10432783,2231,2.393993724787091,1.1605110846300208
1717,Space Truckers,1997,10435014,381,2.7349081364829395,1.0651059634355031
1718,Linkin Park: Frat Party at the Pankake Festival,2001,10435395,165,3.787878787878788,1.3697506023288872
1719,Metropolitan Opera: Puccini: La Boheme,1982,10435560,409,3.5599022004889975,1.1771898867876245
1720,Fellini: I'm a Born Liar,2003,10435969,519,3.0385356454720616,1.085221523686818
